loss,epoch
2.6024169921875,1
2.5974432229995728,2
2.617009401321411,3
2.5992966890335083,4
2.5963000059127808,5
2.612787127494812,6
2.6062124967575073,7
2.600087285041809,8
2.599623918533325,9
2.593624711036682,10
2.5959380865097046,11
2.618602156639099,12
2.591974973678589,13
2.6123636960983276,14
2.5927436351776123,15
2.602493405342102,16
2.599704384803772,17
2.5968215465545654,18
2.602972626686096,19
2.6058040857315063,20
2.5876376628875732,21
2.603174924850464,22
2.607399106025696,23
2.591841220855713,24
2.5948407649993896,25
2.6223119497299194,26
2.608907103538513,27
2.5958480834960938,28
2.605242371559143,29
2.60774564743042,30
2.5969473123550415,31
2.6017571687698364,32
2.6042115688323975,33
2.6077353954315186,34
2.6092684268951416,35
2.6116862297058105,36
2.585291028022766,37
2.5978989601135254,38
2.5913727283477783,39
2.597406268119812,40
2.596979022026062,41
2.585628390312195,42
2.6050450801849365,43
2.603053569793701,44
2.5954259634017944,45
2.603294253349304,46
2.6112804412841797,47
2.6066701412200928,48
2.611480951309204,49
2.597566843032837,50
