loss,epoch
2.579265832901001,1
2.5856192111968994,2
2.601937770843506,3
2.4765102863311768,4
2.616492748260498,5
2.66239070892334,6
2.6500625610351562,7
2.6104018688201904,8
2.494765520095825,9
2.5257761478424072,10
2.4891417026519775,11
2.5647904872894287,12
2.5492076873779297,13
2.515479326248169,14
2.5174479484558105,15
2.611623525619507,16
2.597132921218872,17
2.652285099029541,18
2.5201399326324463,19
2.4691989421844482,20
2.5842807292938232,21
2.4953713417053223,22
2.4843485355377197,23
2.5901453495025635,24
2.5973949432373047,25
2.5143778324127197,26
2.4549450874328613,27
2.5212488174438477,28
2.5655641555786133,29
2.497464656829834,30
2.5118231773376465,31
2.5385422706604004,32
2.538630247116089,33
2.4485371112823486,34
2.4753897190093994,35
2.4733755588531494,36
2.483316421508789,37
2.4594032764434814,38
2.5314924716949463,39
2.48066782951355,40
2.4472265243530273,41
2.4989044666290283,42
2.497807502746582,43
2.489846706390381,44
2.497671604156494,45
2.474161148071289,46
2.54187273979187,47
2.4488658905029297,48
2.4910619258880615,49
2.523956775665283,50
2.4581353664398193,51
2.4392623901367188,52
2.56463623046875,53
2.4971659183502197,54
2.5225603580474854,55
2.3468704223632812,56
2.4979445934295654,57
2.4773809909820557,58
2.429919719696045,59
