loss,epoch
2.309081792831421,1
2.319800615310669,2
2.3005669116973877,3
2.2772340774536133,4
2.24515700340271,5
2.2819008827209473,6
2.2333712577819824,7
2.2101175785064697,8
2.1488828659057617,9
2.21675181388855,10
2.2172014713287354,11
2.1624271869659424,12
2.2616846561431885,13
2.1681180000305176,14
2.2727255821228027,15
2.1566572189331055,16
2.093197822570801,17
2.1996541023254395,18
2.182250499725342,19
2.1390583515167236,20
2.133317470550537,21
2.041722297668457,22
2.0475213527679443,23
1.9596444368362427,24
2.1106085777282715,25
2.025832176208496,26
1.8384655714035034,27
1.8849682807922363,28
1.958737850189209,29
1.8840938806533813,30
1.824893593788147,31
1.7376576662063599,32
1.6495164632797241,33
1.6362382173538208,34
1.5238462686538696,35
1.5809273719787598,36
1.4784743785858154,37
1.4003390073776245,38
1.3585344552993774,39
1.4552929401397705,40
1.2436373233795166,41
1.126151442527771,42
1.1649720668792725,43
1.0577635765075684,44
1.1191595792770386,45
1.0288368463516235,46
0.8185858130455017,47
0.8221856355667114,48
0.8845633864402771,49
0.6370192170143127,50
0.6664100289344788,51
0.9301051497459412,52
0.4658488929271698,53
0.5697880387306213,54
0.8961940407752991,55
0.6786528825759888,56
0.6582701802253723,57
0.41113731265068054,58
0.6187955737113953,59
0.6063470840454102,60
0.5687659978866577,61
0.48174306750297546,62
0.6528272032737732,63
0.42766502499580383,64
0.44232529401779175,65
0.37083637714385986,66
0.229440376162529,67
0.36967068910598755,68
0.34716862440109253,69
0.41770657896995544,70
0.34981605410575867,71
0.4354267418384552,72
0.36145275831222534,73
0.3204557001590729,74
0.46106645464897156,75
0.22849413752555847,76
0.44661077857017517,77
0.32850131392478943,78
0.27365145087242126,79
0.22268542647361755,80
0.28979095816612244,81
0.28795063495635986,82
0.3902905583381653,83
0.30197396874427795,84
0.4684053361415863,85
0.20329713821411133,86
0.3585156798362732,87
0.26978397369384766,88
0.23870687186717987,89
0.17324022948741913,90
0.16276012361049652,91
0.2976537346839905,92
0.2720490097999573,93
0.27910009026527405,94
0.35830026865005493,95
0.2710329592227936,96
0.31159114837646484,97
0.253449946641922,98
0.4263137876987457,99
0.27998971939086914,100
0.220340758562088,101
0.21889542043209076,102
0.23175810277462006,103
0.16552472114562988,104
0.15961310267448425,105
0.2125110775232315,106
0.20110772550106049,107
0.3386853337287903,108
0.22401541471481323,109
0.3611874282360077,110
0.19622856378555298,111
0.24925558269023895,112
0.2775692343711853,113
0.21463730931282043,114
0.24042774736881256,115
0.17377115786075592,116
0.1728900969028473,117
0.12203558534383774,118
0.21581847965717316,119
0.21696063876152039,120
0.24669280648231506,121
0.22816714644432068,122
0.23552080988883972,123
0.0905330553650856,124
0.14777489006519318,125
0.25060561299324036,126
0.1910819560289383,127
0.14416664838790894,128
0.23381875455379486,129
0.21727411448955536,130
0.34228330850601196,131
0.15760014951229095,132
0.19953198730945587,133
0.130083367228508,134
0.15258102118968964,135
0.14838071167469025,136
0.1583443433046341,137
0.30765238404273987,138
0.1470632255077362,139
0.09877349436283112,140
0.15179532766342163,141
0.1736217439174652,142
0.09981727600097656,143
0.2817552983760834,144
0.24140167236328125,145
0.25359782576560974,146
0.15416844189167023,147
0.18632134795188904,148
0.26256710290908813,149
0.18224838376045227,150
0.1797732263803482,151
0.22304083406925201,152
0.17217260599136353,153
0.1592227667570114,154
0.29096850752830505,155
0.14318765699863434,156
0.12293834984302521,157
0.14768914878368378,158
0.16999027132987976,159
0.13207721710205078,160
0.1995425969362259,161
0.26431336998939514,162
0.18492580950260162,163
0.24094559252262115,164
0.14374178647994995,165
0.09561097621917725,166
0.12984499335289001,167
0.19098736345767975,168
0.22951915860176086,169
0.06848085671663284,170
0.13899235427379608,171
0.06717631220817566,172
0.1832401007413864,173
0.13102661073207855,174
0.17047077417373657,175
0.11830984801054001,176
0.25854191184043884,177
0.3385255038738251,178
0.12734830379486084,179
0.14523985981941223,180
0.17272421717643738,181
0.12244147807359695,182
0.12857873737812042,183
0.20043015480041504,184
0.21501079201698303,185
0.14690260589122772,186
0.22456827759742737,187
0.1726294904947281,188
0.17699645459651947,189
0.12476620823144913,190
0.11188703030347824,191
0.12462332844734192,192
0.14956852793693542,193
0.23023368418216705,194
0.2804565131664276,195
0.1521879881620407,196
0.12121716886758804,197
0.1491299718618393,198
0.1752525418996811,199
0.0892815887928009,200
0.12833493947982788,201
0.16144326329231262,202
0.15952113270759583,203
0.17694416642189026,204
0.15607918798923492,205
0.25950127840042114,206
0.09274590015411377,207
0.19936059415340424,208
0.12171396613121033,209
0.28130820393562317,210
0.10604418814182281,211
0.19137148559093475,212
0.0839349702000618,213
0.15603698790073395,214
0.14490145444869995,215
0.17290976643562317,216
0.06699124723672867,217
0.2327345758676529,218
0.15995147824287415,219
0.08499501645565033,220
0.17333462834358215,221
0.28476980328559875,222
0.2194385975599289,223
0.1336732804775238,224
0.19968679547309875,225
0.14223027229309082,226
0.1885611116886139,227
0.13110142946243286,228
0.15329189598560333,229
0.21590523421764374,230
0.1993800699710846,231
0.11025886237621307,232
0.07904370874166489,233
0.1709950864315033,234
0.09677865356206894,235
0.2549844980239868,236
0.18291416764259338,237
0.22064323723316193,238
0.12195254117250443,239
0.199983149766922,240
0.17915067076683044,241
0.3016820251941681,242
0.15576575696468353,243
0.16982683539390564,244
0.23895719647407532,245
0.10768728703260422,246
0.14332424104213715,247
0.13285671174526215,248
0.15036648511886597,249
0.15882588922977448,250
0.2038602977991104,251
0.12722177803516388,252
0.15721352398395538,253
0.20091469585895538,254
0.05888942629098892,255
0.16332533955574036,256
0.10385206341743469,257
0.2174861580133438,258
0.1956837922334671,259
0.06167042255401611,260
0.1946134865283966,261
0.11046682298183441,262
0.19364948570728302,263
0.18064071238040924,264
0.1355934590101242,265
0.10206734389066696,266
0.19866469502449036,267
0.11159917712211609,268
0.13713288307189941,269
0.08968042582273483,270
0.19128423929214478,271
0.06066790968179703,272
0.11961398273706436,273
0.11802688241004944,274
0.13907334208488464,275
0.25608429312705994,276
0.10095807909965515,277
0.15219831466674805,278
0.17629238963127136,279
0.13532619178295135,280
0.22822566330432892,281
0.10235690325498581,282
0.14263029396533966,283
0.16396893560886383,284
0.10960698127746582,285
0.17828750610351562,286
0.13861139118671417,287
0.13936786353588104,288
0.13782429695129395,289
0.2071123868227005,290
0.2095036804676056,291
0.13619403541088104,292
0.22999273240566254,293
0.17672808468341827,294
0.2302047461271286,295
0.09845741838216782,296
0.29433107376098633,297
0.15361467003822327,298
0.14883239567279816,299
0.21852096915245056,300
0.19654540717601776,301
0.07484357804059982,302
0.04527115449309349,303
0.13269923627376556,304
0.1986430585384369,305
0.09847454726696014,306
0.21520373225212097,307
0.17509740591049194,308
0.19362615048885345,309
0.13489560782909393,310
0.24174514412879944,311
0.1415969282388687,312
0.24275323748588562,313
0.1096656545996666,314
0.14051850140094757,315
0.14108966290950775,316
0.17235857248306274,317
0.335209459066391,318
0.20044174790382385,319
0.1998322457075119,320
0.14705345034599304,321
0.23457178473472595,322
0.2197544425725937,323
0.08646301925182343,324
0.16146086156368256,325
0.1653955578804016,326
0.10686982423067093,327
0.14548881351947784,328
0.18929877877235413,329
0.17602168023586273,330
0.11393376439809799,331
0.20363666117191315,332
0.19660113751888275,333
0.17689143121242523,334
0.14775758981704712,335
0.24703389406204224,336
0.10817570984363556,337
0.2451842874288559,338
0.12374995648860931,339
0.08894063532352448,340
0.1762196123600006,341
0.16211625933647156,342
0.23308329284191132,343
0.20581310987472534,344
0.12236983329057693,345
0.2368374764919281,346
0.1623566597700119,347
0.11339941620826721,348
0.07373382151126862,349
0.1818942129611969,350
0.12467923015356064,351
0.16149455308914185,352
0.19632570445537567,353
0.18223293125629425,354
0.1763487309217453,355
0.14225608110427856,356
0.046261001378297806,357
0.10865738242864609,358
0.10153596103191376,359
0.14047925174236298,360
0.11595368385314941,361
0.16926604509353638,362
0.20335467159748077,363
0.14648841321468353,364
0.12559349834918976,365
0.06530348211526871,366
0.1749165952205658,367
0.22212542593479156,368
0.0768408551812172,369
0.15772217512130737,370
0.12825140357017517,371
0.12173506617546082,372
0.15408115088939667,373
0.14267763495445251,374
0.12012968212366104,375
0.119278684258461,376
0.13345135748386383,377
0.13632458448410034,378
0.12662550806999207,379
0.2379467487335205,380
0.16736119985580444,381
0.1918494999408722,382
0.15626029670238495,383
0.08160337060689926,384
0.18358184397220612,385
0.23524607717990875,386
0.11194980144500732,387
0.13827045261859894,388
0.14348497986793518,389
0.1485716551542282,390
0.21511811017990112,391
0.10796167701482773,392
0.15496906638145447,393
0.12309645116329193,394
0.1878942847251892,395
0.19049407541751862,396
0.1378607451915741,397
0.2084832489490509,398
0.21037907898426056,399
0.15649791061878204,400
0.20615874230861664,401
0.15427514910697937,402
0.1389852911233902,403
0.1797284632921219,404
0.14361625909805298,405
0.09689700603485107,406
0.1559615433216095,407
0.26992347836494446,408
0.07672751694917679,409
0.22024057805538177,410
0.13506215810775757,411
0.11363088339567184,412
0.12585793435573578,413
0.08188661932945251,414
0.16009987890720367,415
0.08539093285799026,416
0.09575439989566803,417
0.12443848699331284,418
0.12714117765426636,419
0.14665867388248444,420
0.19073668122291565,421
0.09794618934392929,422
0.13736802339553833,423
0.2096981555223465,424
0.28109249472618103,425
0.15035435557365417,426
0.09392550587654114,427
0.07426322251558304,428
0.17040105164051056,429
0.2223009169101715,430
0.1245342418551445,431
0.12811855971813202,432
0.10933945327997208,433
0.18381871283054352,434
0.048625554889440536,435
0.09170345216989517,436
0.12212217599153519,437
0.199494868516922,438
0.18513420224189758,439
0.19200649857521057,440
0.08164414018392563,441
0.18298807740211487,442
0.18346557021141052,443
0.20465824007987976,444
0.10558823496103287,445
0.19569280743598938,446
0.05701645836234093,447
0.10045015066862106,448
0.22676719725131989,449
0.17616824805736542,450
0.18995557725429535,451
0.15762890875339508,452
0.1185913234949112,453
0.1570267379283905,454
0.10730603337287903,455
0.2531665563583374,456
0.18426743149757385,457
0.10667701065540314,458
0.16993045806884766,459
0.1581144779920578,460
0.3300880193710327,461
0.10621253401041031,462
0.17552070319652557,463
0.18069006502628326,464
0.10846718400716782,465
0.12540751695632935,466
0.10858232527971268,467
0.21854838728904724,468
0.19176974892616272,469
0.33686205744743347,470
0.1392325758934021,471
0.14596937596797943,472
0.12751232087612152,473
0.08311236649751663,474
0.1283910721540451,475
0.09336861222982407,476
0.23751553893089294,477
0.1865999400615692,478
0.1004229411482811,479
0.14609013497829437,480
0.06075482815504074,481
0.20958013832569122,482
0.13818567991256714,483
0.10386134684085846,484
0.12213236838579178,485
0.18238382041454315,486
0.13644416630268097,487
0.12654732167720795,488
0.17424695193767548,489
0.12123093008995056,490
0.12131848931312561,491
0.09059908241033554,492
0.1768781542778015,493
0.28502747416496277,494
0.06767092645168304,495
0.10500863194465637,496
0.20733673870563507,497
0.15399004518985748,498
0.19564837217330933,499
0.14241456985473633,500
