loss,epoch
2.311148464679718,1
2.3897023499011993,2
2.214306026697159,3
2.438383936882019,4
2.259900689125061,5
2.3910770416259766,6
2.153648167848587,7
2.2439513206481934,8
2.0018311738967896,9
2.003603994846344,10
2.3260079622268677,11
1.968098759651184,12
1.9487869143486023,13
2.289859354496002,14
1.9006406962871552,15
1.5521426498889923,16
1.5106805860996246,17
1.5201029479503632,18
1.3444234132766724,19
1.3133561313152313,20
1.137743428349495,21
1.477498859167099,22
0.9239260256290436,23
1.0736870169639587,24
1.1691508442163467,25
0.5810596151277423,26
1.1593932658433914,27
0.7398063167929649,28
0.5354556068778038,29
0.5995723977684975,30
1.6048363968729973,31
1.444811649620533,32
1.0752346366643906,33
0.2554344292730093,34
1.0837668254971504,35
0.3473545368760824,36
0.7593792304396629,37
0.54143076390028,38
0.8069851398468018,39
0.4549166355282068,40
0.31552624772302806,41
1.8046203721314669,42
0.9725429266691208,43
0.453459657728672,44
1.0136898420751095,45
0.43979411385953426,46
0.6605906854383647,47
1.1768881976604462,48
0.8910878300666809,49
4.6579291224479675,50
1.2145029306411743,51
0.6780262067914009,52
1.766132578253746,53
0.8520565424114466,54
0.8408356830477715,55
1.0061183422803879,56
0.987850796431303,57
1.2565061692148447,58
0.6090883258730173,59
0.9947325885295868,60
0.5940761249512434,61
0.440448559820652,62
1.0779510512948036,63
0.521938681602478,64
0.641037242487073,65
0.4600041676312685,66
0.4281153093907051,67
0.28757007978856564,68
0.7893509827554226,69
0.583690457046032,70
0.29190808767452836,71
0.2950337082147598,72
0.22814208269119263,73
0.5006792824715376,74
0.30576760694384575,75
0.18696746975183487,76
0.28563909232616425,77
0.4992559589445591,78
0.5637737326323986,79
0.20200673770159483,80
0.3908289889805019,81
0.5803614910691977,82
0.2949504582211375,83
0.12250044150277972,84
0.02787443110719323,85
0.2686586445197463,86
0.35550804319791496,87
0.07250216287502553,88
0.07708897380507551,89
0.1364765064790845,90
0.10549262966378592,91
0.17514579195994884,92
0.9664093516767025,93
0.21365026836429024,94
0.2974220775067806,95
0.12079451861791313,96
0.25230971816927195,97
0.15284296683967113,98
0.4028065969469026,99
0.2695314313750714,100
0.054162172265932895,101
0.2792941232328303,102
0.027511948574101552,103
0.16822325519751757,104
0.20166403078474104,105
0.0648094778880477,106
0.09149850253015757,107
0.16431164927780628,108
0.134030177956447,109
0.09731785277836025,110
0.08689875598065555,111
0.25282951444387436,112
0.37527614923601504,113
0.04186042740184348,114
0.06893882958684117,115
0.034895142816822045,116
0.17615600320277736,117
0.09591039299266413,118
0.4479869678616524,119
0.43854723684489727,120
0.07642040261998773,121
0.05542571790283546,122
0.11263854103162885,123
0.1362261399626732,124
0.2195747744408436,125
0.05635785651975311,126
0.07422416703775525,127
0.25629279599525034,128
0.025801788840908557,129
0.110485473589506,130
0.04642773303203285,131
0.022770227922592312,132
0.1537108938791789,133
0.07943880767561495,134
0.005671240025549196,135
0.020947344484739006,136
0.16978941921843216,137
0.001076136386473081,138
0.06725576013559476,139
0.04562790005002171,140
0.06103722508851206,141
0.20215113321319222,142
0.24746243422850966,143
0.04164595335168997,144
0.07565754368988564,145
0.01973207193077542,146
0.05517171527026221,147
0.03189157880842686,148
0.05613276945950929,149
0.01833126589190215,150
