loss,epoch
2.407421588897705,1
2.5782668590545654,2
2.544358253479004,3
2.618746519088745,4
2.6207547187805176,5
2.56750750541687,6
2.7191319465637207,7
2.6749982833862305,8
2.5601587295532227,9
2.5328447818756104,10
2.6647613048553467,11
2.6520321369171143,12
2.584195852279663,13
2.698173999786377,14
2.638185739517212,15
2.5733683109283447,16
2.5751872062683105,17
2.657278537750244,18
2.5238678455352783,19
2.51147723197937,20
2.6683599948883057,21
2.497936725616455,22
2.483098268508911,23
2.618292808532715,24
2.5484185218811035,25
2.611628293991089,26
2.662949323654175,27
2.652545690536499,28
2.6242616176605225,29
2.561352014541626,30
2.603843927383423,31
2.581637382507324,32
2.6772689819335938,33
2.6721739768981934,34
2.5884008407592773,35
2.5395545959472656,36
2.663771629333496,37
2.487225294113159,38
2.659888982772827,39
2.6023876667022705,40
2.615499258041382,41
2.555757522583008,42
2.559156894683838,43
2.673804521560669,44
