cond,min,loss,epoch
184.06857299804688,0.024338331073522568,2.6463186740875244,1
184.0662078857422,0.024338282644748688,2.6351561546325684,2
184.0650634765625,0.024338146671652794,2.5751826763153076,3
184.06314086914062,0.024338090792298317,2.583623170852661,4
184.0617218017578,0.024338068440556526,2.5747716426849365,5
184.0609893798828,0.024337880313396454,2.62076997756958,6
184.0587158203125,0.02433779463171959,2.6006662845611572,7
184.0561981201172,0.024337798357009888,2.6054956912994385,8
184.05459594726562,0.024337559938430786,2.5930490493774414,9
184.05250549316406,0.02433748170733452,2.6346282958984375,10
184.0500946044922,0.024337414652109146,2.575406074523926,11
184.04876708984375,0.024337127804756165,2.6523401737213135,12
184.04611206054688,0.024337058886885643,2.531067132949829,13
184.04306030273438,0.02433714270591736,2.605194330215454,14
184.0397186279297,0.024337297305464745,2.627514362335205,15
184.0355987548828,0.02433740347623825,2.603928804397583,16
184.03271484375,0.024337422102689743,2.6030619144439697,17
184.0320587158203,0.0243372842669487,2.6165051460266113,18
184.02952575683594,0.0243374016135931,2.541987657546997,19
184.02630615234375,0.024337410926818848,2.592346668243408,20
184.0236358642578,0.024337399750947952,2.622169017791748,21
184.01991271972656,0.024337468668818474,2.6175031661987305,22
184.01771545410156,0.02433736063539982,2.5828282833099365,23
184.0152130126953,0.0243372805416584,2.682288408279419,24
184.01263427734375,0.024337202310562134,2.606370687484741,25
184.00999450683594,0.02433716133236885,2.5985300540924072,26
184.00747680664062,0.024337198585271835,2.634495973587036,27
184.00465393066406,0.024337202310562134,2.616509199142456,28
184.00155639648438,0.024337168782949448,2.655625104904175,29
183.99798583984375,0.02433730475604534,2.580202341079712,30
183.99636840820312,0.02433711290359497,2.6424949169158936,31
183.99267578125,0.02433726191520691,2.6001980304718018,32
183.9919891357422,0.024337168782949448,2.558525562286377,33
183.99058532714844,0.02433711662888527,2.609114408493042,34
183.98802185058594,0.024337178096175194,2.5865817070007324,35
183.98435974121094,0.024337245151400566,2.6190602779388428,36
183.98385620117188,0.02433709241449833,2.5380125045776367,37
183.98118591308594,0.024337155744433403,2.5531582832336426,38
183.97984313964844,0.024336984381079674,2.5614802837371826,39
183.9794464111328,0.024336887523531914,2.5960707664489746,40
183.97744750976562,0.02433690056204796,2.567322015762329,41
183.9756317138672,0.024336719885468483,2.540727138519287,42
183.9715576171875,0.024336934089660645,2.4863126277923584,43
183.96998596191406,0.024336881935596466,2.613065242767334,44
183.9690399169922,0.024336760863661766,2.598464250564575,45
183.96493530273438,0.024336889386177063,2.5958924293518066,46
183.9635467529297,0.024336805567145348,2.5911853313446045,47
183.96192932128906,0.02433675527572632,2.648794412612915,48
183.95870971679688,0.024336770176887512,2.5689444541931152,49
183.95985412597656,0.024336598813533783,2.517561912536621,50
183.95628356933594,0.02433660626411438,2.664170980453491,51
183.95355224609375,0.02433665655553341,2.6067090034484863,52
183.95193481445312,0.02433658018708229,2.5751240253448486,53
183.94790649414062,0.024336671456694603,2.566960573196411,54
183.94485473632812,0.02433668076992035,2.623361825942993,55
183.94322204589844,0.024336576461791992,2.5892996788024902,56
183.9398193359375,0.024336688220500946,2.6049304008483887,57
183.9371795654297,0.0243365578353405,2.6203784942626953,58
183.93418884277344,0.024336688220500946,2.550950765609741,59
183.93167114257812,0.024336621165275574,2.5294384956359863,60
183.92739868164062,0.02433672547340393,2.5930466651916504,61
183.92527770996094,0.024336736649274826,2.5322177410125732,62
183.92149353027344,0.024336878210306168,2.4962449073791504,63
183.91983032226562,0.024336792528629303,2.5861921310424805,64
183.91627502441406,0.02433687448501587,2.601707935333252,65
183.9139862060547,0.024336928501725197,2.586581230163574,66
183.91111755371094,0.024336853995919228,2.6987574100494385,67
183.9093017578125,0.02433690056204796,2.623715400695801,68
183.90623474121094,0.024337029084563255,2.5612704753875732,69
183.90484619140625,0.024337029084563255,2.594696521759033,70
183.90133666992188,0.024337023496627808,2.6298251152038574,71
183.8980712890625,0.0243370458483696,2.5901193618774414,72
183.8937530517578,0.02433711662888527,2.5760910511016846,73
183.89089965820312,0.024337131530046463,2.557253122329712,74
183.88722229003906,0.024337265640497208,2.6635546684265137,75
183.8857879638672,0.024337390437722206,2.5051913261413574,76
183.88345336914062,0.024337485432624817,2.555058002471924,77
183.8810272216797,0.024337448179721832,2.623422861099243,78
183.8781280517578,0.02433750405907631,2.6064767837524414,79
183.87527465820312,0.024337463080883026,2.6429483890533447,80
183.87010192871094,0.02433764934539795,2.6262919902801514,81
183.8672332763672,0.02433761954307556,2.6490094661712646,82
183.86370849609375,0.024337628856301308,2.673330068588257,83
183.8617706298828,0.0243375226855278,2.552069902420044,84
183.85934448242188,0.024337464943528175,2.647090196609497,85
183.85623168945312,0.024337492883205414,2.656186580657959,86
183.85316467285156,0.024337410926818848,2.632908582687378,87
183.84954833984375,0.02433755248785019,2.592165231704712,88
183.8465118408203,0.024337587878108025,2.6501657962799072,89
183.84275817871094,0.02433760091662407,2.6238715648651123,90
