cond,min,loss,epoch
2365.6662434895834,0.00217253362837558,2.4531266609827678,1
3797.4994628906247,0.001676865410991013,2.295630911986033,2
5268.292171223959,0.0019154283334501087,2.204451525211334,3
6495.193538411459,0.002287444189035644,2.1313849687576294,4
8339.534985351562,0.0023121345788240434,2.075567575295766,5
10618.347721354166,0.002146066504064947,2.029981185992559,6
11756.6107421875,0.002182186608357976,1.9778583943843842,7
11358.820231119791,0.0024751845359181363,1.9230275313059488,8
10929.062369791667,0.0027629910153336825,1.8586736897627512,9
10704.5109375,0.0030021683080121873,1.7951097627480825,10
9973.888313802083,0.003383746735441188,1.7269620498021443,11
10119.049951171875,0.003480943591178705,1.6823273758093515,12
11171.87578125,0.0032712362240999936,1.6388013899326324,13
13305.410270182292,0.0028390199799711506,1.594862065712611,14
17057.024348958334,0.002275835237621019,1.5546364665031434,15
21916.57021484375,0.0018056602333672343,1.5083244125048318,16
23667.645963541665,0.0016959610026484977,1.4636574904123942,17
22573.966048177084,0.0018079289448602745,1.4183348615964253,18
20372.71634114583,0.002032169148636361,1.3789004663626352,19
18467.71142578125,0.002274001925252378,1.3450751384099324,20
17441.495947265626,0.0024455496692098676,1.3124484936396281,21
16613.670817057293,0.002600615122355521,1.2835431396961212,22
16000.117317708333,0.002738285860201965,1.2546845694382986,23
15101.03583984375,0.002946010883897543,1.2306183795134227,24
14652.808756510416,0.003071049212788542,1.2006865362326304,25
13870.315283203125,0.0032981817338926097,1.1832624991734824,26
12722.504524739583,0.0036485276573027174,1.165211570262909,27
11936.687825520834,0.003937396213101844,1.1410096387068431,28
11310.439908854167,0.004219780850689858,1.1249406973520915,29
10619.490657552084,0.0045422785527383285,1.1131683309872946,30
10044.765771484375,0.004851814072268704,1.0848950783411662,31
9508.568831380207,0.005174321960657835,1.0704614539941153,32
9117.34677734375,0.005456514229687552,1.0572398722171783,33
8689.676041666666,0.005778028505543867,1.0400553435087203,34
8570.435091145833,0.005910727746474246,1.0308922996123633,35
8302.35399576823,0.0061563904009138545,1.013752152522405,36
8197.459773763021,0.006285540348229309,1.0070106158653895,37
7927.443098958333,0.0065546659830336765,0.994931838909785,38
7918.033414713542,0.006615567300468683,0.9786738773187001,39
7787.974788411459,0.006776363767373065,0.9734414299329122,40
7813.327954101563,0.006811148859560489,0.9567063371340434,41
7831.534122721354,0.006852034890713791,0.9531694928805033,42
7775.9709879557295,0.006960166540617744,0.9435092945893605,43
7831.945670572916,0.006953659917538365,0.938137885928154,44
7884.345003255208,0.006950200612967213,0.9283628543217977,45
8037.505590820312,0.006876559004498024,0.9244741390148798,46
8029.267447916666,0.006929964385926723,0.9200208147366842,47
8025.366625976562,0.006966760110420485,0.9089636405309042,48
8110.469352213541,0.0069480008678510785,0.907173803448677,49
8327.255200195312,0.006817003137742479,0.9097885419925054,50
8348.468920898438,0.006848495391507944,0.8942645589510599,51
8478.801953125,0.006784361849228541,0.8871147731939951,52
8657.020393880208,0.006703783323367437,0.8812788277864456,53
8850.360237630208,0.006595952312151591,0.8753517250219981,54
8901.642464192708,0.006600260299940904,0.8753211498260498,55
9258.305159505207,0.006399568853278955,0.8749431232611339,56
9154.725569661457,0.006505844144461055,0.8609269748131434,57
9288.900830078124,0.006459778198041021,0.8727971772352855,58
9321.253841145834,0.006486219625609617,0.8602786203225453,59
9503.742008463541,0.00639944178207467,0.8511171241601309,60
