cond,min,loss,epoch
880.8706741333008,0.005423493421403691,2.5397869348526,1
1517.2677459716797,0.000919437163247494,2.4383032023906708,2
2036.4094696044922,0.00020598860101017635,2.3874093294143677,3
2189.2054748535156,0.0001190820930787595,2.3986628651618958,4
1901.122329711914,0.00012478728967835195,2.4192012548446655,5
1738.98095703125,0.00016734838936827146,2.4243343770504,6
1512.2878112792969,0.000240706051044981,2.440115123987198,7
1192.367935180664,0.0003370068297954276,2.4024757146835327,8
1093.154541015625,0.00041402088390896097,2.391823887825012,9
1050.7904586791992,0.00045123431118554436,2.4209445416927338,10
1158.1805419921875,0.00044249409256735817,2.4518436193466187,11
1334.9822387695312,0.0004224811709718779,2.43028861284256,12
1398.6956176757812,0.00040551919300924055,2.4187047481536865,13
1329.554214477539,0.000386263938707998,2.448497086763382,14
1399.2110443115234,0.00035714082696358673,2.426479697227478,15
1776.1620025634766,0.00028485954317147844,2.4356941878795624,16
1822.9923706054688,0.0003089472775172908,2.4278136491775513,17
1980.357681274414,0.0002810787264024839,2.4389269948005676,18
2712.185333251953,0.0002132982735929545,2.408184289932251,19
3498.6520080566406,0.0001648132692935178,2.4540642499923706,20
2990.3712768554688,0.00016714912271709181,2.478500545024872,21
2946.842742919922,0.00016540681826882064,2.4129367768764496,22
2440.434844970703,0.00020890058840450365,2.3773313462734222,23
2870.986602783203,0.00017884222143038642,2.4157290160655975,24
3232.348175048828,0.00014472024122369476,2.399260401725769,25
4139.852996826172,0.00012182019963802304,2.4033696949481964,26
4959.63232421875,0.00010835702960321214,2.4325062036514282,27
5939.121276855469,9.013791986944852e-05,2.4823372066020966,28
9397.02783203125,5.0549194384075236e-05,2.5408436954021454,29
11306.5576171875,4.877248511547805e-05,2.527780532836914,30
13030.763305664062,4.630043167708209e-05,2.4678312838077545,31
12145.4619140625,4.953699362886255e-05,2.48810476064682,32
10114.455932617188,6.18555832261336e-05,2.5070715248584747,33
7696.19970703125,8.026123578019906e-05,2.4289247393608093,34
5199.458801269531,0.00011319937129883328,2.4358058869838715,35
2311.145751953125,0.00023630417490494438,2.4313039779663086,36
1738.8102111816406,0.0003182269174430985,2.395161509513855,37
2037.5706176757812,0.0003063469957851339,2.3969571590423584,38
2223.4092407226562,0.00028259285681997426,2.417925715446472,39
4619.062164306641,0.0001698601708994829,2.4279348850250244,40
2523.011993408203,0.00020482581930991728,2.447271317243576,41
2609.593017578125,0.00020478772057686,2.502484232187271,42
2240.555160522461,0.00022039327086531557,2.4314955472946167,43
1576.4100494384766,0.0002791235165204853,2.4430485665798187,44
1657.4899444580078,0.0002632794730743626,2.444120943546295,45
1484.2418518066406,0.0002754728920990601,2.407677114009857,46
1609.8083190917969,0.00022616276328335516,2.4145772457122803,47
