cond,min,loss,epoch
1134.5942993164062,0.004973288392648101,2.5811612606048584,1
1135.438720703125,0.004959508660249412,2.5890084505081177,2
1135.4329528808594,0.004949346301145852,2.5824533700942993,3
1136.2981872558594,0.004937323392368853,2.574567198753357,4
1136.5971374511719,0.004925670800730586,2.5928216576576233,5
1136.6729125976562,0.0049152381252497435,2.5804960131645203,6
1136.4405517578125,0.004903418244794011,2.588444471359253,7
1135.6272583007812,0.004893453675322235,2.584874987602234,8
