cond,min,loss,epoch
121.29247283935547,0.04007997736334801,2.57845139503479,1
121.30831909179688,0.04007306322455406,2.5681397914886475,2
121.31085968017578,0.04006568342447281,2.6146352291107178,3
121.31558227539062,0.04005918279290199,2.593783140182495,4
121.32009887695312,0.04005483537912369,2.5433568954467773,5
121.32443237304688,0.04005005210638046,2.643019199371338,6
121.3207015991211,0.04004384204745293,2.634521245956421,7
121.33003234863281,0.04003463685512543,2.792809009552002,8
121.3416748046875,0.0400242805480957,2.6778128147125244,9
121.34239196777344,0.04001699388027191,2.6680800914764404,10
121.34173583984375,0.04000941291451454,2.646059274673462,11
121.34269714355469,0.04000343754887581,2.6020896434783936,12
121.34809875488281,0.03999771922826767,2.6016104221343994,13
121.346923828125,0.039991315454244614,2.595320224761963,14
121.3576431274414,0.03998376801609993,2.5910537242889404,15
121.36332702636719,0.039975836873054504,2.6644577980041504,16
121.36859893798828,0.03996942937374115,2.4885575771331787,17
121.37832641601562,0.03996096923947334,2.5672295093536377,18
121.38038635253906,0.0399545356631279,2.64180064201355,19
121.38304138183594,0.039950497448444366,2.5484702587127686,20
121.38201904296875,0.03994464874267578,2.6324775218963623,21
121.39188385009766,0.03993498906493187,2.59275221824646,22
121.38731384277344,0.03993060067296028,2.585580587387085,23
121.38111877441406,0.039924707263708115,2.6072962284088135,24
121.39025115966797,0.03991745784878731,2.570704221725464,25
121.39718627929688,0.039912160485982895,2.531984329223633,26
121.38987731933594,0.0399077869951725,2.644723415374756,27
121.4004135131836,0.03989991545677185,2.5439131259918213,28
121.3917236328125,0.03989550843834877,2.5863161087036133,29
121.39965057373047,0.03988724946975708,2.5807995796203613,30
121.40948486328125,0.039879508316516876,2.6028573513031006,31
121.41728210449219,0.0398738756775856,2.57871413230896,32
121.4258041381836,0.039866410195827484,2.4854114055633545,33
121.42645263671875,0.03985970839858055,2.606043815612793,34
121.41958618164062,0.03985342010855675,2.5830729007720947,35
121.41975402832031,0.039849039167165756,2.5798487663269043,36
121.42181396484375,0.03984290733933449,2.529496908187866,37
121.41139221191406,0.03983735665678978,2.6504952907562256,38
121.39643859863281,0.039834219962358475,2.5334441661834717,39
121.392822265625,0.03982562944293022,2.658255100250244,40
121.406494140625,0.039818454533815384,2.5859439373016357,41
121.39795684814453,0.03981275111436844,2.5955111980438232,42
121.40892028808594,0.03980249911546707,2.585894823074341,43
121.42434692382812,0.03979233652353287,2.5258448123931885,44
121.43132781982422,0.039782796055078506,2.6979684829711914,45
121.42987060546875,0.039777908474206924,2.604541778564453,46
121.42876434326172,0.039772335439920425,2.541867733001709,47
121.44503784179688,0.039762139320373535,2.6282336711883545,48
121.43669128417969,0.03975722938776016,2.5696182250976562,49
121.43585968017578,0.03975223749876022,2.5715184211730957,50
121.44774627685547,0.03974379226565361,2.631225347518921,51
121.44784545898438,0.0397382453083992,2.562453269958496,52
121.45565032958984,0.03972982242703438,2.6244122982025146,53
121.47464752197266,0.03972085192799568,2.471323251724243,54
121.47400665283203,0.03971562534570694,2.6244049072265625,55
121.47718811035156,0.039708804339170456,2.5487048625946045,56
