cond,min,loss,epoch
2179.482747395833,0.002336671420683463,2.6043879985809326,1
2179.7940673828125,0.0023239831983422237,2.599761962890625,2
2180.46875,0.0023118081347395973,2.5837886730829873,3
2180.6058349609375,0.0023000321816653013,2.58109184106191,4
