cond,min,loss,epoch
2003.8768737792968,0.002434622364429136,2.572172196706136,1
2038.8307637532553,0.0022404668775076668,2.5066394805908203,2
2131.945564778646,0.0020656619997074205,2.4451611359914143,3
2293.2529459635416,0.001909529633121565,2.397208201885223,4
2526.808284505208,0.001765162757753084,2.355379748344421,5
2817.0824462890623,0.0016469990737581004,2.3137955904006957,6
3103.541463216146,0.0015822428550260762,2.27865461508433,7
3328.0987263997395,0.0015807195605399707,2.245740294456482,8
3507.881311035156,0.0016236616162738453,2.2143322944641115,9
3744.7251546223956,0.001657004349787409,2.183888562520345,10
4116.605521647135,0.0016509431162072966,2.1567697683970133,11
4689.136824544271,0.0015887390492328752,2.126871172587077,12
5365.1579996744795,0.0015206709019063662,2.0983903686205547,13
6035.6838785807295,0.0014753237754727402,2.07398278315862,14
6614.727888997396,0.0014631128714730343,2.0488986492156984,15
7038.067154947917,0.0014864737439590195,2.024433966477712,16
7305.788671875,0.0015400607934376845,2.0027144849300385,17
7428.524267578125,0.0016191891394555567,1.9772902766863505,18
7425.072347005208,0.0017213762582590183,1.9595823923746745,19
7275.412084960937,0.0018564231131070605,1.9396248698234557,20
7006.323836263021,0.0020284362564173836,1.9151584446430205,21
6682.651236979166,0.0022275333874858918,1.8949512283007304,22
6283.682421875,0.0024692572886124255,1.8757224341233572,23
5875.837955729166,0.0027441106853075326,1.8547564446926117,24
5530.072623697916,0.0030179691112910707,1.8289366404215495,25
5178.621166992188,0.0033274637185968458,1.808938161532084,26
4834.672875976563,0.0036685535218566657,1.7838757812976838,27
4577.881624348958,0.003976692461098234,1.7607838749885558,28
4307.565112304687,0.004332232739155491,1.7361181457837422,29
4114.848209635416,0.0046406948395694295,1.7132768114407857,30
4003.258825683594,0.004869214600572983,1.68688609401385,31
3918.2775756835936,0.005072701373137534,1.6666459699471792,32
3875.8057983398435,0.005224652572845419,1.6403654217720032,33
3891.9759928385415,0.005292539826283852,1.6181335429350534,34
3916.804378255208,0.005345378071069717,1.5944147288799286,35
3936.422432454427,0.005404014893186589,1.57290877699852,36
3976.4642456054685,0.005432183388620615,1.545723158121109,37
4052.109981282552,0.005410682285825411,1.5271549542744955,38
4173.908557128906,0.005322549212723971,1.5090417782465617,39
4341.772347005208,0.005185091635212302,1.492938329776128,40
4570.239827473958,0.004983636628215511,1.4744033376375834,41
4738.239900716146,0.00486688707023859,1.4558376967906952,42
4889.758813476563,0.004767427290789783,1.4360589385032654,43
5133.3841552734375,0.004590307284767429,1.417689065138499,44
5675.537622070313,0.0041977573651820425,1.4015927175680796,45
6184.713810221354,0.003890459472313523,1.3851082086563111,46
6706.652205403646,0.0036177660338580606,1.3733728170394897,47
7239.09131673177,0.003381373190010587,1.3574039141337078,48
7699.47080078125,0.0032068913530868787,1.3460336089134217,49
8012.266097005208,0.003104973421432078,1.3321964919567109,50
8453.301350911459,0.0029650968654702107,1.328356824318568,51
8598.258951822916,0.002936099690850824,1.3090583046277364,52
8728.286555989584,0.0029119499609805643,1.3012181639671325,53
8876.512125651041,0.002880897287589808,1.2927607754866282,54
8965.471110026041,0.0028725506621412934,1.2793297509352366,55
8957.47109375,0.002891561520906786,1.2685896197954813,56
8919.679850260416,0.002920750765285144,1.2559643467267354,57
8856.157845052083,0.0029598384746350346,1.250448715686798,58
8688.417333984375,0.0030353594416131576,1.2418993393580118,59
8549.170100911459,0.0031032392793955903,1.2300054093201955,60
