loss,epoch
2.421300623151991,1
2.3602755864461265,2
2.3144652578565807,3
2.2897170782089233,4
2.2029809951782227,5
2.0679067571957908,6
1.7348464296923742,7
1.9029052522447374,8
2.159037583404117,9
1.8506299886438582,10
1.4904603560765584,11
1.735243699202935,12
1.9461349381340876,13
1.8533987800280254,14
1.743046737379498,15
1.7856073147720761,16
1.8939531875981226,17
1.8366650574737124,18
2.0884363618161945,19
1.977540608909395,20
1.7227356665664249,21
1.6235710103064775,22
1.98431848651833,23
1.4849253710773256,24
2.253714985317654,25
2.1229226092497506,26
2.497724147306548,27
3.7064834270212383,28
3.031846900780996,29
2.680198715792762,30
3.7352230548858643,31
2.608508672979143,32
2.401387459701962,33
2.3863721821043224,34
2.29977458053165,35
2.2842491732703314,36
2.288316263092889,37
2.355309989717272,38
2.305272698402405,39
2.331329279475742,40
2.2713580793804593,41
2.2787597841686673,42
2.261032442251841,43
2.2222577002313404,44
2.3313613600201077,45
2.2780981593661838,46
2.283091108004252,47
2.274009903271993,48
2.273602604866028,49
2.28157631556193,50
2.2741371393203735,51
2.286028994454278,52
2.2790314621395535,53
2.3077790472242565,54
2.282144996854994,55
2.26106686062283,56
2.2628298136923046,57
2.2663850122027926,58
2.1909723016950817,59
2.2871671782599554,60
